person_name,person_id,num_videos,facial_symmetry_mean_mean,facial_symmetry_mean_std,facial_symmetry_std_mean,facial_symmetry_std_std,facial_symmetry_median_mean,facial_symmetry_median_std,face_width_height_ratio_mean_mean,face_width_height_ratio_mean_std,face_width_height_ratio_std_mean,face_width_height_ratio_std_std,eye_spacing_ratio_mean_mean,eye_spacing_ratio_mean_std,eye_spacing_ratio_std_mean,eye_spacing_ratio_std_std,jaw_ratio_mean_mean,jaw_ratio_mean_std,jaw_ratio_std_mean,jaw_ratio_std_std,smile_intensity_mean_mean,smile_intensity_mean_std,smile_intensity_std_mean,smile_intensity_std_std,smile_intensity_max_mean,smile_intensity_max_std,eye_contact_mean_mean,eye_contact_mean_std,eye_contact_std_mean,eye_contact_std_std,eye_openness_mean_mean,eye_openness_mean_std,eye_openness_std_mean,eye_openness_std_std,gaze_stability_mean_mean,gaze_stability_mean_std,gaze_stability_std_mean,gaze_stability_std_std,head_tilt_mean_mean,head_tilt_mean_std,head_tilt_std_mean,head_tilt_std_std,expression_speed_mean_mean,expression_speed_mean_std,expression_speed_std_mean,expression_speed_std_std,happy_mean_mean,happy_mean_std,neutral_mean_mean,neutral_mean_std,surprise_mean_mean,surprise_mean_std,processed_frames_mean,processed_frames_std
Kudo Mio,kudo_mio,7,0.9121795396010082,0.03798495439972502,0.05885779298841953,0.016078082867881406,0.9163527886072795,0.0470227478022274,1.0786043206850688,0.35804989711150187,0.0664289453998208,0.032686636382283155,0.6840444405873616,0.017632505855388354,0.02177576363707582,0.007072003393734338,0.7813073992729187,0.006832794518416493,0.020430703492214285,0.0037550960968147726,0.20863086606065434,0.08714400584707874,0.25234627972046536,0.09569526071728521,0.7921160856882732,0.22392689694392243,0.9737674395243328,0.019424542867646888,0.02273542946204543,0.012055309827990924,0.8598835865656536,0.11615644829598633,0.20219137767950696,0.0782647175261222,0.9874584873517354,0.004272491287420962,0.016581185162067413,0.005510120453142109,0.08740456836918989,0.037369244335135325,0.07665252809723219,0.0452748375278056,0.173896923661232,0.05207666820717663,0.22748138507207233,0.04298804934153639,0.2968054537971815,0.11540043443055076,0.274928018450737,0.12237686662309082,0.024683209330153964,0.03387578082920466,113.33333333333334,45.16846772019698
Kudo Shizuka,kudo_shizuka,6,0.9012490153312683,0.017442721329947293,0.06643198728561402,0.011792822657672135,0.9162122249603272,0.017714399104094107,1.1002535820007324,0.3683184796036849,0.09457961022853852,0.04314295338189336,0.6448892116546631,0.008087134632765988,0.024291656166315078,0.0037900701645409633,0.7782197952270508,0.010381148589336125,0.023885369673371317,0.0034754132758240655,0.2103798098862171,0.12711450499881183,0.22385404184460642,0.11348443306650013,0.6863752275705338,0.28270187602291597,0.9717029571533203,0.005946447765423685,0.021114380098879337,0.007024904265291145,0.6783547639846802,0.08443165923351927,0.22144561409950256,0.04362300789083325,0.9879972696304321,0.003485694945918862,0.013353735767304897,0.003942051159109757,0.10426376461982727,0.05656185096834307,0.10016005709767341,0.06138184422591233,0.19183329343795777,0.06438972877399393,0.19517372101545336,0.06229177907245259,0.15813670456409454,0.07668213109384374,0.1862799048423767,0.043419229875020324,0.031124359741806985,0.011260628137765887,89.60000000000001,15.039946808416579
Lý Gia Hân,l_gia_hn,9,0.8127674013376236,0.030200086054960457,0.1270100250840187,0.03307964515127027,0.8287012279033661,0.028791817005610922,0.9790366664528847,0.26007638057443166,0.10140147292986512,0.030216754183945635,0.6479642242193222,0.007675255174271613,0.03306456981226802,0.008000044814819335,0.7803807780146599,0.008547048834957369,0.0215971942525357,0.005392627515843223,0.17981089558452368,0.12532133213863167,0.2017547395080328,0.07723852224161531,0.8108783662319183,0.12728212876397618,0.9378766641020775,0.014837557781525294,0.05207907943986356,0.016598070282618758,0.8991824761033058,0.063062797396259,0.18643937818706036,0.05268199738547656,0.9807433411478996,0.00604400243605037,0.02774162031710148,0.008414440136774306,0.16941170673817396,0.040910682560329946,0.12756780441850424,0.048517390475390415,0.17133470065891743,0.0594821396849592,0.20770879462361336,0.036116443522051275,0.0724867598619312,0.029964941581449953,0.28703094832599163,0.08700506063791076,0.029560559858509805,0.01881876495622865,122.75,28.65406699851795
Lý Thuần,l_thun,9,0.8720497190952301,0.04547078992007499,0.08233689796179533,0.02082510600920123,0.8824066892266273,0.05180929099264465,0.8914032280445099,0.30667063146992757,0.07991013885475695,0.03969726601547174,0.6403239741921425,0.009651085342352487,0.022667833836749196,0.006011458986037784,0.7743175402283669,0.014705781646958677,0.021615953999571502,0.004806494694246879,0.1932913885684684,0.12209073069066684,0.1938124941661954,0.08240477881219634,0.7362939240410924,0.3387365217408567,0.9556770995259285,0.025499002463876146,0.032240018947049975,0.012534265849411506,0.8496807143092155,0.06293819776842031,0.2185154678300023,0.05092320477821867,0.9867411181330681,0.0051912039485450395,0.018431652686558664,0.007356030031503106,0.09806993557140231,0.06671124847810359,0.0965295247733593,0.08848490113638253,0.16663397382944822,0.0490291571081771,0.2155141569674015,0.047287909936480785,0.12323635653592646,0.08684989604663446,0.2932569421827793,0.06563583187976808,0.027516243811987806,0.032200690544863936,89.75,27.699779381391792
Lý Uyển Đát,l_uyn_t,7,0.7849302093187969,0.09544027882977515,0.09571408418317637,0.04568882279809574,0.7862052917480469,0.09661876705914672,0.9887915352980297,0.22750642285158476,0.13957168130824962,0.07817566605886442,0.636372188727061,0.014887138499099898,0.03525175107643008,0.013582141842563426,0.7887174785137177,0.011736889111807326,0.023266726794342198,0.009284103846285773,0.13999964917699495,0.11646676051558948,0.12836317718029022,0.04743192088678536,0.5980081756909688,0.233858443108892,0.918141891558965,0.045321452630573626,0.05072487828632195,0.03204159545179096,0.831577330827713,0.09574983134303748,0.1790329987804095,0.028752713375224205,0.9786491394042969,0.012357849794199485,0.025989140694340072,0.013489287788003505,0.1762567472954591,0.0732334712468323,0.09188827065130076,0.022908113422597423,0.11376227686802545,0.02305786378497145,0.13407461593548456,0.021231733874755205,0.1535872680445512,0.07472070545531648,0.25801103562116623,0.06879928964632388,0.0079046080209082,0.011172165509310935,119.0,73.31731426769922
Lee Ju Eun,lee_ju_eun,8,0.9370941860335213,0.022471539659407177,0.037448850593396595,0.014181014914258492,0.9389800429344177,0.030433741941599098,1.2868660347802299,0.1697092874480684,0.14914289702262198,0.05262934684159324,0.6500195775713239,0.01996649862013233,0.031922715449971814,0.01018191029897302,0.781371431691306,0.017866635874584782,0.02546725861196007,0.006207585263114944,0.162143169769219,0.04701955585376906,0.14341696883950913,0.03620461050292291,0.559615529009274,0.2098605830729755,0.9774682096072606,0.010891631055138544,0.01680074685386249,0.005983937990299054,0.4460594185761043,0.1132952985132384,0.12388689177376884,0.029844489885331574,0.9872418216296605,0.0055773576437509464,0.015145870590848582,0.006895768785939296,0.06792626609759671,0.04222296669634911,0.0375080228384052,0.009413297341683786,0.15574885266167776,0.06251765124801467,0.12283173842089516,0.023918213605625353,0.2181313165596553,0.10476060852008884,0.3012368844023773,0.2225460151499948,0.032794170713584335,0.032693136297286776,74.42857142857143,31.232423628567247
Lee Ye bin,lee_ye_bin,9,0.8825733661651611,0.06177101448765302,0.05986629566177726,0.023334650091602016,0.8817776739597321,0.07025661164904992,1.3290260583162308,0.06338680651544636,0.1497998023405671,0.03932824919603658,0.6448602825403214,0.014158012131969216,0.025841355323791504,0.007928746918995594,0.7777731344103813,0.009502331056824275,0.023875223472714424,0.006279338282134526,0.14127793349325657,0.06429822401669436,0.15960552915930748,0.0383922120154292,0.6917149797081947,0.23046884507088608,0.9618508145213127,0.018764369109716957,0.027269410202279687,0.010891295055366637,0.5425174534320831,0.13737622429097948,0.16756784450262785,0.06279399799486743,0.985597513616085,0.005579440300754692,0.01787294610403478,0.005849183189301954,0.09198046009987593,0.029154028342309315,0.07279684813693166,0.033031073197385546,0.12491094833239913,0.04495223770469332,0.13278093468397856,0.02328268453359009,0.14838439272716641,0.06477067234511663,0.3219453301280737,0.07853128059867588,0.04135341220899136,0.037203867448039316,104.25,51.44738412527243
Lily Collins,lily_collins,7,0.833312729994456,0.05235164263271213,0.11024647330244383,0.03691176955576435,0.8501722812652588,0.05068713103042231,1.3530277609825134,0.1337967201837464,0.17379037539164227,0.04899876435184798,0.6508978406588237,0.009407224202695545,0.03384540090337396,0.012155362510688631,0.7828416327635448,0.006194484463339453,0.024355213468273483,0.0046426958930729,0.15164848044514656,0.05074913529286072,0.17491679390271503,0.06387302362431163,0.645417978366216,0.17080553928523964,0.9486410319805145,0.010522614867063474,0.03527318313717842,0.008729081966563587,0.7848093956708908,0.14439755923979383,0.1874132603406906,0.047329889347790706,0.9811640481154125,0.006130487945030503,0.027464212539295353,0.008245392820639484,0.13881038253506026,0.05049123157947251,0.12099141503373781,0.020193972814777507,0.1363729809721311,0.028189718456449533,0.16844073310494423,0.04126748095853871,0.23749832374354202,0.15325488247188643,0.2768949046730995,0.0969000737210794,0.02030934100427354,0.01059484304033392,100.33333333333334,44.89882806827771
Lâm Chí Linh,lm_ch_linh,8,0.8559287445885795,0.07359271263189307,0.08182076471192497,0.03054858681345373,0.8712397388049534,0.08198208838473037,0.9101560200963702,0.34675508452584336,0.0783031125153814,0.020903962292998034,0.6507049969264439,0.006120972381746653,0.03109752094107015,0.009728428942443228,0.7769627315657479,0.00584396373412175,0.022741145055208887,0.0025114146959137286,0.23635493857519968,0.10741719329100118,0.22129179324422563,0.08142726593113353,0.8258376887866429,0.1783173471333973,0.9531141008649554,0.019402880190890745,0.038248403796127865,0.011871924750169046,0.8478546738624573,0.16509317148224603,0.16185789768184936,0.05404191718790035,0.9837219289370945,0.00402146593932576,0.02360154621835266,0.007019388296669872,0.18488227043833053,0.06367003212065077,0.16659436374902725,0.07903305895142158,0.15923679620027542,0.03261237671493859,0.19281864166259766,0.03691917188621719,0.12444113620689937,0.060296444556589404,0.4675613258566175,0.07114787328484407,0.04110790143853852,0.03900244372475497,72.42857142857143,24.412379763437354
Lâm Duẫn,lm_dun,8,0.887367708342416,0.05403160845678342,0.08011764341167041,0.04413996214550533,0.8956475598471505,0.05236119805388974,1.0565046327454704,0.35059726327675345,0.10433900835258621,0.04571281865993409,0.6619991830417088,0.006970753937922565,0.027793295548430512,0.006941738897962371,0.7660558223724365,0.018460922121077635,0.024608359272990907,0.0025857052794023908,0.32357203534671236,0.150144567949722,0.23983335069247655,0.09902412884028555,0.7688730571951184,0.2506341807444569,0.9637748939650399,0.017935297868568855,0.026544707960316112,0.008682602016829867,0.7080502169472831,0.1537248922744738,0.23395931933607375,0.06772041247137041,0.9867933051926749,0.004693308619786046,0.016919111433838094,0.005784094126405629,0.10374972809638296,0.047014292849576755,0.0839781223663262,0.024363059468879372,0.17009701739464486,0.06742594663270055,0.18866567952292307,0.07285751518491845,0.2223797562931265,0.1034779409738159,0.29941595452172415,0.06302851765321127,0.014670429335507964,0.019753911809438484,120.14285714285714,49.20220668686663
Lưu Hạo Tồn,lu_ho_tn,9,0.8546389639377594,0.09879612852371754,0.07790911896154284,0.03540553782886176,0.8588851541280746,0.09598217520786108,0.9466746374964714,0.21700176732143686,0.10180928837507963,0.022239574026182214,0.6476287916302681,0.005501162662978886,0.032548536313697696,0.008511666580445887,0.7756960466504097,0.0053296055618289005,0.022862211102619767,0.004065331894694512,0.14942116243764758,0.08200769680993629,0.18345056101679802,0.06820427281550656,0.6813701428472996,0.24496884003224015,0.9489666298031807,0.035112368920848645,0.033217319753021,0.013490969124198901,0.7369422763586044,0.11739291537965293,0.2289031744003296,0.059858600371957865,0.9842329099774361,0.0063702098513203865,0.019947517197579145,0.006836545990997118,0.08915387000888586,0.04071706123630631,0.08764907205477357,0.04578457021068821,0.14038884453475475,0.041866732082362496,0.16004290152341127,0.045309094443162376,0.2494825548492372,0.15800764523967437,0.30439070612192154,0.051346234366789485,0.032084978141938336,0.029025040215782134,115.625,68.06849083419173
Lưu Thi Thi,lu_thi_thi,8,0.8136617796761649,0.08769681221925199,0.10686975930418287,0.05087816349954678,0.8248422912188939,0.09183660661992446,1.2076402647154671,0.3756811071894927,0.1335823621068682,0.08158420160269772,0.6310178211757115,0.009759649132898479,0.026691638066300323,0.009332884347017349,0.778242460318974,0.016490128206111863,0.02036712478314127,0.006807278103914282,0.15136865047471865,0.0781722881324233,0.15191940803612983,0.07993672974736582,0.5082042813301086,0.2584195191789871,0.938633212021419,0.03124262853704003,0.0358591124947582,0.014584905472951581,0.8739975690841675,0.04993520152467824,0.17731628088014467,0.06449779495885728,0.9841651150158474,0.00813787725651941,0.023865071524466788,0.012483222868687822,0.08365907812757152,0.0398391524169913,0.05906653304451278,0.030513354628627257,0.10159697223986898,0.0428469492307184,0.1391355927501406,0.05133625918422475,0.13247711317879812,0.058581711329837874,0.41119362839630674,0.1442797006768168,0.019797355676668564,0.013408825132974528,109.42857142857143,52.23709683466612
Lưu Tâm Du,lu_tm_du,9,0.8258362337946892,0.054601424602531395,0.09829202201217413,0.03536273630420201,0.8297615945339203,0.05872457557142409,1.0041381604969501,0.3685127820244939,0.14731387700885534,0.06057992194389544,0.6447001546621323,0.005415022653949061,0.03655674238689244,0.00834466892649072,0.7719677984714508,0.014510765206281327,0.026748504722490907,0.00505456764014689,0.1728119421750307,0.15052494040721837,0.17697760742157698,0.09425361998336323,0.6740814670920372,0.3131591984802269,0.9467971920967102,0.013800112860627788,0.0409060122910887,0.01462736924505833,0.8207780122756958,0.02284030570629806,0.23445110581815243,0.03388936717092068,0.9801534116268158,0.005822086104210695,0.02701367042027414,0.010050363564357045,0.11311937402933836,0.0435521535855418,0.11166054988279939,0.059256443099864546,0.1583935720846057,0.03690792484506938,0.1890883967280388,0.0333022810615519,0.13662275671958923,0.09402369016327795,0.3476321566849947,0.06951791213790273,0.02571441838517785,0.011942536495242918,89.625,33.306447490605244
Lynne Frederick,lynne_frederick,6,0.885449743270874,0.02825984435876255,0.07384936660528184,0.01756663262088481,0.898584794998169,0.031184810939326367,0.9742527604103088,0.38981767726552685,0.08271164447069168,0.028797616814140187,0.6616865038871765,0.00921325008540679,0.02657538913190365,0.007735432351070304,0.7876065492630006,0.008147882252992527,0.020674260333180428,0.002168557366864345,0.13788521625101566,0.07392201788113299,0.18035229220986368,0.08750107173170707,0.6814516752958298,0.2957155277248314,0.96653790473938,0.008429551654229213,0.027613410726189613,0.006705642817039932,0.8205947995185853,0.08598535298700336,0.19430170357227325,0.022941465153798232,0.9877571940422057,0.0034666845444665207,0.01730226017534733,0.005698595713902423,0.14067122787237166,0.06266489537811948,0.1152380220592022,0.050701784818930576,0.12474546134471894,0.029305682451059356,0.16534357964992522,0.04016496368625715,0.11483803763985634,0.05516107778922219,0.33515383899211887,0.06369656964894295,0.04228032864630222,0.04883460476145681,117.39999999999999,31.89357302028106
Mai Davika,mai_davika,8,0.8616844160216195,0.04681473168159465,0.08673026306288582,0.027236356185358055,0.8621937377112252,0.059657153188314944,0.8778982843671527,0.18371659457763978,0.070015479943582,0.025353425030158697,0.6564392447471619,0.010818375473682924,0.030963136415396417,0.007028178450364589,0.7778883916991097,0.008518019734858155,0.019255501085094044,0.0016016239845635322,0.13355290038245066,0.0342401585124538,0.16501259910208838,0.05286566344144647,0.5808652596814292,0.17311023191760094,0.9548676609992981,0.011842541161343772,0.03376937098801136,0.01024914895486805,0.778190587248121,0.064755445536879,0.27281342233930317,0.0482604185654344,0.9838473285947528,0.004236190640987051,0.023454924513186728,0.006144548700690593,0.12066639108317238,0.03460060178173271,0.10715890250035695,0.02634009586719995,0.15680945877517974,0.06290512045252668,0.18879625626972743,0.04848527667711106,0.15093649817364557,0.055821123078727726,0.29561077803373337,0.10137788429539349,0.03324132415166657,0.025965248775102045,96.42857142857143,29.0424566060498
Mao Hiểu Đồng,mao_hiu_ng,8,0.8581522873469761,0.04484374097673698,0.07670312960233007,0.03162919409423707,0.8479389207703727,0.047360408430104695,1.2003206951277596,0.29134439775669435,0.10089034959673882,0.03912317277961782,0.6492620876857212,0.017797368917994827,0.03274846236620631,0.012383510153388379,0.7734257067952838,0.011584353956990711,0.02300893169428621,0.0034289959806727477,0.1692818786416735,0.06565630433679273,0.18114496767520905,0.06350374392314893,0.660678003515516,0.2506415811928321,0.9567680699484689,0.015255248054963805,0.031217746702688082,0.007932520206892158,0.6912996300629207,0.14426471018489612,0.20602525344916753,0.03576398237665004,0.984034035887037,0.0034271121306039647,0.02152125191475664,0.006372283312689857,0.07475056286369051,0.049769545429330785,0.07597639677780015,0.05382115804257111,0.14816023196492875,0.04102659532249611,0.17173962720802852,0.03354724815667396,0.322802586214883,0.18346214794395627,0.292618528008461,0.11065449821441171,0.031176505610346794,0.01738216418372828,103.14285714285714,54.63384612909055
Matsuzaka Keiko,matsuzaka_keiko,7,0.8821317851543427,0.04174243639241471,0.07402390365799269,0.01956550472224516,0.8961568077405293,0.04294580921335516,0.915889451901118,0.3260187305586046,0.1655622733136018,0.09215390834638593,0.6428933143615723,0.005638300952203989,0.03644333935032289,0.006315894545589486,0.7793054580688477,0.004946875951847367,0.026008217905958496,0.0033910049979869222,0.28854981126884616,0.19670987065114992,0.2656325747569402,0.08568896311003829,0.8883230189482372,0.16649170727199633,0.9654453893502553,0.009442594618743588,0.02837665223826965,0.00819375193345996,0.7005530049403508,0.16027801755714496,0.24965343500177067,0.06727961923924539,0.9886508584022522,0.001511933451263799,0.0169039205648005,0.0029313190533012067,0.2039603392283122,0.0934799714445125,0.16892125705877942,0.09266207894994287,0.16727590064207715,0.048481760565393356,0.20411683122316998,0.05290194267697148,0.10189753087858358,0.0365133337445493,0.3298559387524923,0.04652053876039091,0.026428483659401536,0.01650390634979241,164.16666666666669,56.34185621635803
Megan Fox,megan_fox,9,0.8750265836715698,0.05543963396554732,0.09073370089754462,0.03090822155156899,0.8965444788336754,0.06641104991085915,0.9939109236001968,0.24362381099296224,0.07805152935907245,0.03266274610072931,0.663727231323719,0.008655349742675136,0.02520111168269068,0.008459426644742692,0.7933454886078835,0.010431387994892015,0.015732860076241195,0.003602914217529384,0.3050462603569031,0.11837074403899422,0.24298490211367607,0.06035129458457516,0.8860863447189331,0.19320895335629362,0.9591486304998398,0.013860879006827892,0.03228750778362155,0.008706529373817627,0.7172906398773193,0.11839684911534014,0.24410015158355236,0.028497267498745933,0.9846540689468384,0.0025432783639498906,0.018555887043476105,0.003660139816083554,0.17446803767234087,0.056102210254421074,0.1392920296639204,0.039128935606410585,0.2279838491231203,0.06307923968535022,0.220890112221241,0.0377651752419574,0.1260372456163168,0.08676812359835538,0.23963748570531607,0.0797455786628108,0.026033914647996426,0.02987768090346882,80.75,27.498484806742837
Millie Brady,millie_brady,7,0.8696325023969014,0.033409128389128996,0.07890702473620573,0.026702369950278342,0.8720126847426097,0.03775038472245743,0.7317581127087276,0.16186358671320564,0.0962639128168424,0.034421757485977415,0.6446659366289775,0.007975891362569147,0.03350132082899412,0.0069427365399409155,0.7952099839846294,0.008399097480202443,0.024773061275482178,0.0058750414190294155,0.22090498854716617,0.08896683186457874,0.2782326315840085,0.0845397765911162,0.9293943842252095,0.11732948644017911,0.9539565940697987,0.015823873081755684,0.041345883781711265,0.017718919096925842,0.7601284583409627,0.042310935846973007,0.2556960980097453,0.031709117145854816,0.9798220793406169,0.008363654876698124,0.03018033395831784,0.012906264470149425,0.13708167398969331,0.0635642135005676,0.13108385354280472,0.07596091057022634,0.23405866821606952,0.05274943340096145,0.25418602923552197,0.029092762630651938,0.12343120202422142,0.032041109575606325,0.3201793432235718,0.043990449363554875,0.020011205575428903,0.013099490800360434,90.83333333333334,20.75308353451304
Miriam Leone,miriam_leone,8,0.8746957097734723,0.04098734656500427,0.08561147110802787,0.02102327488842639,0.8827893904277256,0.046502446638815725,1.1604833390031541,0.3229428060410452,0.08833625274045127,0.035285272567874046,0.6472489748682294,0.008900312700493814,0.021982400278959955,0.0038732317375150494,0.7849606105259487,0.004712879546999543,0.01722384270812784,0.0012912333322668945,0.23820535838603973,0.1481800956077554,0.17704604246786662,0.061467072621528764,0.6804787772042411,0.2085046025779342,0.9622314657483783,0.011676025834320288,0.03074835373886994,0.006766997256219606,0.784610526902335,0.1587175074586703,0.1613617656486375,0.040158959423155303,0.9840830649648394,0.005289954996139967,0.023295249390814985,0.005451875688432258,0.15218767949513026,0.09439880240401757,0.10468674025365285,0.05340078923952407,0.15904201992920466,0.0428607601658094,0.16583356048379624,0.030623407066563055,0.1388113253882953,0.03541498096919892,0.33778813055583407,0.09606216902740705,0.024871305961694037,0.014101765038323534,141.57142857142858,102.53152825211515
Miyazawa Rie,miyazawa_rie,7,0.8632501562436421,0.0719195409280642,0.08833619207143784,0.05587345073503471,0.8803597589333851,0.061355237661618794,0.6692727655172348,0.2686123655504881,0.08599538542330265,0.06200436913874704,0.6416351497173309,0.007616585639732224,0.03134172627081474,0.003288687552330276,0.7788362403710682,0.004966411989748541,0.020665983048578106,0.0028221228506765802,0.23203266225755215,0.1109914105540345,0.2838027166823546,0.0829731952398843,0.8905694385369618,0.15744613143554814,0.9612801671028137,0.014100092190946269,0.03014203036824862,0.01385809926134591,0.7844319244225819,0.09335148003299183,0.2427622030178706,0.0508912955675331,0.9881845315297444,0.005544755938198699,0.01854518816495935,0.009002984052704936,0.17065904413660365,0.07626579842956864,0.17771705860892933,0.07737012816325153,0.15741047884027165,0.03512960649488132,0.21721550325552624,0.037708037906893976,0.11560453039904436,0.042623365737555687,0.3253531033794085,0.07992699152513677,0.026658785422720634,0.024347255401969293,143.83333333333334,84.3621727462978
Miyoshi Ayaka,miyoshi_ayaka,8,0.9142175316810608,0.02245849772000188,0.05786463698106153,0.019529706042534303,0.9189575910568237,0.027209019577004844,0.9142581394740513,0.276340955657046,0.08473373630217143,0.028849182239743976,0.657510084765298,0.010292826961501826,0.028784261484231268,0.00495654374534613,0.7923570615904671,0.006670561089596827,0.023736196170960153,0.0035335171549568133,0.18919083156755992,0.08969809938682118,0.22471735307148524,0.08051309835293455,0.7696062411580767,0.2278082791518079,0.9743224808147976,0.00774463631240138,0.02434735239616462,0.0063373511047098855,0.736364347594125,0.08928293031112003,0.2329669041293008,0.03164473559642492,0.9883513535772052,0.00377754924695201,0.016424296157700673,0.004611034654112342,0.09015565844518798,0.03331556148441096,0.08020386738436562,0.03166714863333317,0.17316152581146785,0.06438468697589449,0.1959784488592829,0.04143094685886944,0.1266946343572012,0.06369356583156645,0.2945507541298866,0.15124544810186435,0.04671789166916694,0.030668945637345423,79.14285714285714,23.105348793237095
Mạnh Tử Nghĩa,mnh_t_ngha,5,0.8539526462554932,0.07373626813953929,0.0762961134314537,0.03746094623077545,0.8493527173995972,0.08120995633584696,1.2732999175786972,0.18779138510329557,0.11685188114643097,0.01520608476932047,0.652898833155632,0.011166534455080774,0.03352150274440646,0.012140602521493371,0.7606374323368073,0.007409734749714852,0.02116550551727414,0.0023110888724090237,0.05874140188097954,0.023612506243954536,0.09032342210412025,0.03439195927445779,0.5500232353806496,0.20063192684894893,0.9411600530147552,0.045253623843022235,0.04437090479768813,0.034994876521987885,0.6501989662647247,0.1615137276538758,0.16191137209534645,0.03285220256177652,0.9866771548986435,0.00550081481480953,0.019726857775822282,0.008897543340477519,0.0647930409759283,0.03642364186076928,0.044684432446956635,0.02620363817949021,0.08995690196752548,0.007941407451271943,0.11308409832417965,0.01431524734069233,0.10295387357473373,0.0064732847753162055,0.30630486086010933,0.09862496486102783,0.09205332724377513,0.07016997187762061,172.75,75.31102176972504
Monica Belluci,monica_belluci,7,0.8725850681463878,0.04896420733572472,0.0921363371113936,0.030691608851650145,0.894514540831248,0.05202745824198866,1.3946053187052407,0.045990750191142675,0.14023932069540024,0.031551946796737514,0.6436595817406972,0.009945572677062876,0.03094265734155973,0.013453274066462507,0.7746723492940266,0.006736863164051557,0.022769296231369175,0.007830205527631732,0.06681614431242149,0.025722764660487195,0.10228385155399641,0.042661341725432185,0.48498866955439246,0.1840353903554371,0.9632894396781921,0.018984413079368625,0.03857035453741749,0.01874714484268072,0.6079546511173248,0.13064865762627834,0.2186579679449399,0.05542368005096429,0.9874441921710968,0.00514513188965189,0.02030634654996296,0.007855349047119594,0.07093316254516442,0.02332307852699321,0.05318954555938642,0.02132294438423103,0.12385732680559158,0.03091122638094658,0.15799713879823685,0.043835870132105374,0.05498365002373855,0.03478043905172721,0.43019021550814307,0.06786921998696338,0.03732091360143386,0.03128689024972487,79.5,24.487606194621332
Ân Đào,n_o,6,0.8595084428787231,0.04944466348865458,0.09155133664608002,0.029548931092578008,0.8681084394454955,0.045731190348044314,1.1743385195732117,0.18167074909750935,0.1870459735393524,0.05764021497300163,0.6501978516578674,0.003864834343396576,0.03634314686059952,0.00797082529094581,0.7694468140602112,0.014632107978344105,0.029126202687621117,0.0025635850701599613,0.1280704379081726,0.022608396951991207,0.14889436513185503,0.01962225668505074,0.6672220170497895,0.12310508450399228,0.9491573095321656,0.01737635671009443,0.03872857876121998,0.012782965691073258,0.7122516751289368,0.09563954319285495,0.2475924551486969,0.018627877326953583,0.9810501575469971,0.0045042977448935435,0.02159157581627369,0.0037780170771918842,0.07656658962368966,0.018781395543847283,0.08095058426260948,0.02696900341513889,0.15365111529827116,0.020803186680999904,0.17874765396118164,0.016441721876028183,0.12782095596194268,0.03911356583154839,0.22445396184921265,0.0525809389537565,0.06628254849274527,0.05412034919726684,78.60000000000001,12.537942414925984
Nagano Mei,nagano_mei,9,0.8997484296560287,0.019445792416661372,0.07643401995301247,0.022932181948573098,0.9104719907045364,0.01544505339295124,0.7971406504511833,0.25302031864058644,0.06063291663303971,0.020583625192901005,0.6485276222229004,0.007810076739540766,0.03027952671982348,0.006746688552008804,0.7906326130032539,0.010042891130895295,0.022009329171851277,0.0034463272748680614,0.36825665831565857,0.1208638164716566,0.29725937359035015,0.06557524804035574,0.9672508984804153,0.06966818036908007,0.9656054824590683,0.005711100740222885,0.029082459397614002,0.005785044194831383,0.7847271412611008,0.12334860419698097,0.21478685177862644,0.049082393725473496,0.9852887615561485,0.004043389963675906,0.018172538373619318,0.005049772714612455,0.16701758466660976,0.07253198990129521,0.168213433586061,0.09537590307585617,0.19012959487736225,0.025317711440823683,0.21781788393855095,0.03096865705695739,0.3399441558867693,0.11826989306663845,0.23872574046254158,0.08283793014910067,0.02817445545224473,0.020695903498900808,95.0,30.879694874715902
Nagasawa Masami,nagasawa_masami,8,0.8988507815769741,0.013705902481905213,0.07048494634883744,0.013387778494859053,0.9123465929712568,0.020838907272999526,0.7283596822193691,0.2696386962737488,0.07285697226013456,0.041515220228686714,0.6416258471352714,0.006622562406470072,0.024271020931856974,0.005116804129435513,0.7902330074991498,0.00770796508710058,0.02027888037264347,0.0026417446363158265,0.4219653925725392,0.12231127660411475,0.2917873369795935,0.06454474125756933,0.9763304591178894,0.054233731378561814,0.9659421954836164,0.006863985515656154,0.026580920975123132,0.005083706697778045,0.8468474873474666,0.17030672438572325,0.15856395555394037,0.05248975215996007,0.9897302559443882,0.0010139046048431254,0.014487432848129953,0.0025589362072555976,0.12229794370276588,0.045985851063124035,0.14477647308792388,0.0704552969278959,0.1623101287654468,0.04411299614348815,0.2006047091313771,0.035469102685011786,0.29678261280059814,0.07124549947015857,0.3052244037389755,0.09242743782596421,0.030856418755969832,0.02160298158666466,147.14285714285714,54.328695390715424
